gene_name,total variance,interclonal variance,intraclonal variance,ANOVA F,p
MT-TR,928.7777,117.62849432323128,811.149178147316,6.217502069875245,1.6385468431508368e-07
MCM5,1688.9689,213.33656184002757,1475.6325194835663,6.198565678189533,1.7373490488807067e-07
SLC31A2,511.29364,64.48245099262567,446.81111542880535,6.187592454264601,1.7973069251280198e-07
STAP1,1481.1758,186.77705884352326,1294.3987845177762,6.186707291215077,1.8022327293307275e-07
HLA-DPB1,2639.629,332.53364600241184,2307.095020055771,6.179797515235743,1.8411515778779294e-07
ANXA2,2637.2715,331.2973289601505,2305.974042415619,6.159814775836196,1.9584977467166526e-07
HMGN1P38,424.36078,53.30028013186529,371.06052446365356,6.158697463053824,1.9652755229507506e-07
AFAP1L2,1267.0593,158.65602468326688,1108.4032318592072,6.13709601593721,2.1010223505582534e-07
PRF1,1048.5608,130.24871060275473,918.3120175600052,6.081172150976677,2.4976229722892225e-07
CALM3,2516.439,312.5812174952589,2203.8578305244446,6.081118080525192,2.498040567817657e-07
GAB3-1,1844.9431,227.14039369805323,1617.8027510643005,6.019673519158804,3.020694882528919e-07
TMSB4XP4,170.39816,20.94657259900123,149.45159313827753,6.0091985727528545,3.1201263515463844e-07
GLUL,601.24243,73.68825414218009,527.5542073249817,5.988737939113318,3.3238810067271644e-07
PPP2R5C,1928.7744,235.61290440242738,1693.1613960266113,5.966296715694375,3.56268546588529e-07
RAD54L2,1657.6451,202.21328745037317,1455.4319293498993,5.956922151149556,3.667452938735262e-07
SLC41A2,2327.7456,282.1437830924988,2045.601806640625,5.913621439334254,4.192775369404275e-07
CD70,3506.096,424.73495465517044,3081.361255645752,5.9098916582645575,4.2413992375487076e-07
S100A11,1589.0449,192.16184236109257,1396.883085489273,5.898087733194986,4.3990283310406585e-07
NELL2,1651.0037,199.44278368353844,1451.560807183385,5.890975636786668,4.496815814819058e-07
MT-TM,1588.0778,191.78073665499687,1396.2971527576447,5.888860453409652,4.526315422292552e-07
CFL1,334.5484,40.173851668369025,294.3745432496071,5.85123248521124,5.084637069974188e-07
CSF2,3446.1362,413.607376113534,3032.5292015075684,5.84773140586805,5.139962280275468e-07
PAG1,2092.4165,250.13652219175674,1842.2801065444946,5.8213750183121515,5.576228432463133e-07
IVNS1ABP,1405.3563,167.97086280898657,1237.385457277298,5.82013527036417,5.59763704044927e-07
FTH1P8-1,236.53331,28.267670363362413,208.26565527915955,5.819377012520998,5.610771487804868e-07
PRDM1,1034.9136,123.2168746185489,911.6967297196388,5.794606174462056,6.057210955981287e-07
FERMT3,2609.3794,309.9243728145957,2299.455163002014,5.778763464593005,6.361176647090233e-07
OAS1,2195.684,260.2806319686824,1935.4036279916763,5.765997301161024,6.617167218055132e-07
FXYD5,2551.611,302.39608418769785,2249.2149550914764,5.764336610068575,6.651215735124268e-07
ARHGDIA,1170.904,138.68524977145717,1032.2189513519406,5.7605317904339275,6.729885894827438e-07
APBB2,2038.9272,240.93863655719906,1797.9885528087616,5.745444834035414,7.051089728467126e-07
IL10RA,1473.704,174.1209702459164,1299.5829417705536,5.744486449724205,7.072003733498786e-07
THEMIS,1699.4124,200.54771047271788,1498.864725112915,5.736663851282526,7.245043479288641e-07
CYTIP,3012.023,354.8676026780158,2657.155179977417,5.726029318675035,7.48708826471943e-07
SNX1,2036.2842,239.58767729997635,1796.6965713500977,5.717338045854633,7.690890750351013e-07
HLA-H,235.80688,27.723705008625984,208.08318933844566,5.712397315823063,7.809207529191558e-07
ZNF330,2522.9548,296.3565865047276,2226.5981645584106,5.706592616773384,7.950539116993927e-07
TOB1,1895.2599,222.5988999903202,1672.6610305309296,5.7058349915975395,7.969173150837336e-07
SHCBP1,858.7833,100.84993462078273,757.9333777427673,5.704908998391609,7.992007510025429e-07
GINS2,668.69366,78.40179341920884,590.2918892269954,5.694601186627403,8.250647280812156e-07
IFI44,2085.8428,243.91066097375005,1841.932100534439,5.677554338846273,8.69685651068143e-07
TNFRSF18,2973.9756,347.6863419748843,2626.289177417755,5.676089305150401,8.736311219154857e-07
CASC7,875.6014,102.27557243069168,773.3258353471756,5.670397867927537,8.891290753323724e-07
SLC4A10,310.4934,36.26647147848689,274.2269677221775,5.670211713880152,8.896405900822111e-07
BIRC5,772.62317,89.9306724909693,682.6925454735756,5.647897591111973,9.531340399624539e-07
FEZ1,813.9791,94.61249492689967,719.366690993309,5.639002709994191,9.796879913280877e-07
MT-RNR1,212.04987,24.60373194613203,187.44611418247223,5.6276707137471895,1.0145904505177566e-06
HIRIP3,641.6956,74.29654060932808,567.3990054948954,5.614151853943634,1.0578565765234057e-06
RSAD2,641.4437,74.1030112116132,567.3407338261604,5.600103106066478,1.104771993833434e-06
TXN,1609.2,185.67670675073168,1423.5232483148575,5.592384115511696,1.1314280428417804e-06
MPRIP,1547.3496,178.48423495702446,1368.8653128147125,5.5904050618735015,1.1383651610489764e-06
MT-TL2,1104.3566,127.3674843981862,976.9891341328621,5.5895001313592925,1.1415513234143053e-06
CCDC109B,2088.729,240.42310601472855,1848.3057284355164,5.577075541018168,1.1862082565579733e-06
FAM49B,2729.2563,313.8826849758625,2415.373363018036,5.571693521338056,1.2060900849746692e-06
GGT1,478.39294,55.013992581516504,423.37894693017006,5.571190889474143,1.2079637723747068e-06
AC007969.5,343.1223,39.40238802321255,303.71991324424744,5.5622872022114125,1.2416405028763526e-06
LINC00892,2391.7778,274.56645107576696,2117.211463332176,5.5601609918293535,1.2498202482798574e-06
CNN2,2440.2427,279.70153743959963,2160.5410239696503,5.550555756487822,1.2874483639538033e-06
FRG1B,1503.5732,172.22648578695953,1331.346749305725,5.546421758243397,1.3039893638405171e-06
RB1,1487.2292,170.1932630117517,1317.0359934568405,5.540498655982995,1.32805945981668e-06
KLRC4,387.31393,44.260549454018474,343.0534223616123,5.531707116568884,1.3646065612811548e-06
LGALS9,420.19086,48.00582630187273,372.18502831459045,5.530178932810408,1.3710610220961547e-06
PVT1,1862.3317,212.33590060472488,1649.9957218170166,5.517530511171347,1.4256668287801715e-06
PRKCE,638.10004,72.74402455193922,565.3561399015598,5.516699709332703,1.4293286429899784e-06
TMSB4XP2,407.7553,46.44726321611233,361.30804789066315,5.511713403609127,1.4515042765852454e-06
RGS16,1169.0831,133.07422866299748,1036.0089230202138,5.50724750255331,1.4716569546570982e-06
MT-ATP6,89.2482,10.130997313855914,79.11720518767834,5.490164987516777,1.5513546773727975e-06
PTTG1,2733.3457,309.979494959116,2423.3661041259766,5.484260435822787,1.5798926036493402e-06
NFATC3,1653.9424,187.44703315198421,1466.495403289795,5.480270533656196,1.599472775236481e-06
PTP4A2,2284.8115,258.5596426986158,2026.2520062923431,5.4710592000784555,1.645607006420793e-06
WSB1,2189.9568,247.69475159794092,1942.2619643211365,5.467806439011234,1.662213623507354e-06
NAMPTL,360.14294,40.6484812629642,319.4944721162319,5.4548788359491835,1.729884389937214e-06
ETV5,248.39233,28.014442395418882,220.37788300961256,5.450271149265889,1.7546628391204804e-06
ARHGDIB,216.35315,24.372325182892382,191.98084568977356,5.443060939032909,1.7941495905848737e-06
LSP1,2988.9487,336.6255313679576,2652.323266983032,5.441576385904966,1.8023892235898552e-06
GALM,3084.1157,347.1492793224752,2736.9661903381348,5.43814731928139,1.8215660622478374e-06
SNX9,1321.1973,148.70212649926543,1172.4951920509338,5.4376373710358425,1.8244352599227913e-06
POU2F2,1300.1501,146.21415216475725,1153.9360632896423,5.432650883786827,1.852730305673252e-06
ENTPD1,1813.0814,203.80661297496408,1609.2748746871948,5.42990428095765,1.8685021274315707e-06
FAM3C,2429.433,272.87253837287426,2156.5606293678284,5.425031841635046,1.8968116159525867e-06
RAB7L1,2364.6318,265.4103142134845,2099.221417427063,5.4208036977111895,1.921724386098727e-06
CCDC28B,865.1941,96.6697353370837,768.5244378857315,5.393081466582749,2.0933569394578902e-06
HNRNPA1,2265.956,252.96767654642463,2012.9884023666382,5.388003785405073,2.126412582071498e-06
AHNAK,914.39954,102.03740238212049,812.3621465563774,5.385348942806512,2.1439024531637677e-06
RP11-492E3.2,904.687,100.60617937287316,804.0808225870132,5.364497970159156,2.2863532548898774e-06
TIMM23,2230.787,248.06065210700035,1982.726637840271,5.364128496640719,2.2889608221734507e-06
DPP4,2795.8872,310.50119960308075,2485.3859343528748,5.356407127349561,2.3441388103770793e-06
TXK,1947.0667,215.96134692430496,1731.1054018735886,5.348803567569091,2.399771897307635e-06
KLRK1,1957.8574,217.0376579388976,1740.8199181556702,5.3454636445043855,2.424623827245875e-06
IQCG,538.0895,59.62303150817752,478.46643104963005,5.342772888591528,2.4448320669369874e-06
PRSS21,497.271,55.06306270137429,442.20791292376816,5.338730367152892,2.4755087764253117e-06
FLNA-1,1639.642,181.43743822723627,1458.2045693397522,5.33473171567073,2.506230436589186e-06
STOM,1971.6631,217.85938378574792,1753.8037915229797,5.325978381938943,2.5748168374805687e-06
TRIM22,3353.1597,370.50647088873666,2982.6532731056213,5.325950918463344,2.5750349474121075e-06
HOTAIRM1,492.51697,54.383634411147796,438.1333525776863,5.321891866163107,2.60747477061511e-06
IL16,2097.8484,229.69086729176342,1868.1574569940567,5.271502087934383,3.04581415897316e-06
UBXN11,735.7432,80.407016787678,655.3361648670398,5.260583849315172,3.1500848977091625e-06
SGOL1,549.8546,60.07135652657598,489.78326058387756,5.258569694698394,3.1697058661463413e-06
IL18R1,1131.206,123.56426160575211,1007.6418721079826,5.257639507639365,3.1788084312542346e-06
ABI3,3010.8308,326.6631855275482,2684.167716026306,5.217887092475695,3.5931833071199863e-06
TXNIP,2317.312,250.79903855314478,2066.5127325057983,5.203456339186099,3.7565856295478597e-06
TMSB4XP8,99.76143,10.765129909850657,88.99628906697035,5.186226860959601,3.961413019214572e-06
RP11-475C16.1,391.56213,42.14328958559781,349.4188301563263,5.1711395753174525,4.149899874519049e-06
CD8B,2841.7275,305.7258545020595,2536.001787662506,5.168764499909031,4.180376087166226e-06
CD48,2578.9272,277.3973070830107,2301.5299911499023,5.167610062401071,4.1952699771477235e-06
EGR1,1998.2666,214.9206015826203,1783.3460334539413,5.16709635706986,4.2019145115448406e-06
RPS20,1814.0024,194.58192349225283,1619.4204394221306,5.151657819452573,4.4065776335503156e-06
ACTR3,2346.9937,251.56639866530895,2095.4273612499237,5.147355399779317,4.465364115542264e-06
HSPB1,2607.1084,279.4134808964445,2327.694784641266,5.146659722091245,4.474942749092134e-06
MLLT4,636.6637,68.20677976682782,568.4569296748377,5.144392705662864,4.506299213123198e-06
STAT1,2760.5146,295.4597645753529,2465.054913043976,5.138967630755682,4.582229108859899e-06
GBP1,3035.9482,324.91472188566695,2711.033271789551,5.1385273820901185,4.5884465555393215e-06
HNRNPL,122.06583,13.042562576127239,109.02326083183289,5.12917946303234,4.7224672235260535e-06
ARL4C,1617.8024,172.80472991392526,1444.9976074695587,5.127346063938468,4.749206903442993e-06
ATF4,1228.3009,131.12916859984398,1097.1716996133327,5.124232702775402,4.794960845975438e-06
GSTP1,3423.9485,365.5178405344486,3058.4304933547974,5.1240587114746905,4.797530750735603e-06
EEF1D,2679.9658,286.04214157164097,2393.923435688019,5.1229945941689605,4.813278003136773e-06
EMC7,3206.606,341.5208021849394,2865.085389614105,5.110739263394689,4.99839529089082e-06
RPS3A,1271.7738,135.39375120401382,1136.3800160884857,5.108332600614897,5.035573487836972e-06
MAP4K1,1981.8413,210.5538354218006,1771.2873344421387,5.096573276493778,5.221235075462751e-06
ANP32A,1762.3345,187.0862539485097,1575.2481501102448,5.09210129050523,5.293618647717615e-06
HMGN2,2200.1726,233.5230246342253,1966.6495245695114,5.091044213067931,5.310874191638802e-06
RPL27,1806.519,191.59967302251607,1614.9193974733353,5.086839624128062,5.38006610251002e-06
MRPL38,592.08777,62.7037770235911,529.3839505910873,5.078401861039968,5.521643641183965e-06
C7orf50,932.3896,98.26388908550143,834.1257374286652,5.050874293279048,6.009866983415763e-06
ACAT2,1673.5759,176.21697853936348,1497.359141588211,5.0457520477428615,6.105353008310883e-06
CTD-2328D6.1,713.444,75.11888537718914,638.3250375986099,5.045583395355129,6.108522517864232e-06
MT-TS2,1359.4648,143.045656144619,1216.4191378355026,5.04191550135733,6.17786099589876e-06
RP11-94L15.2,1461.7145,153.42680168431252,1308.2877480983734,5.028078977103033,6.4465650851624945e-06
HPGD,1028.9387,107.94040278161992,920.9983702301979,5.024921779291779,6.509491989571534e-06
PPIB,1812.5127,190.07443057186902,1622.4382770061493,5.022959163541724,6.548917600301838e-06
RNF213,1459.7046,153.03192961215973,1306.6727411746979,5.021336846916079,6.581686806873097e-06
ERI1,2546.3828,266.8975178152323,2279.4854049682617,5.020094031480501,6.606900980337787e-06
DDAH2,1755.896,183.7824434612412,1572.1135244369507,5.012152202063655,6.770313430231878e-06
RHOH,2900.394,303.397843814455,2596.996280670166,5.008933840362659,6.837676453043757e-06
WARS,3349.0725,349.81023539602757,2999.2623081207275,5.000600915097078,7.015211894977557e-06
AC016739.2,274.32733,28.646026276051998,245.68128737807274,4.999153129215274,7.046522541298427e-06
SELPLG,2946.5654,307.1969336271286,2639.3685030937195,4.990234790566286,7.242490707553301e-06
GPR155,504.42722,52.57307703467086,451.8541294336319,4.988491929213607,7.281417455921273e-06
CPNE8,431.5234,44.93805684428662,386.58530728518963,4.983943132058611,7.383999809245562e-06
C4orf48,2879.156,299.4264419488609,2579.729697227478,4.9764549798976,7.55601553775839e-06
IDS-2,2037.3689,211.87095093727112,1825.4978256225586,4.976158773751236,7.562901406705201e-06
ARL6IP6,1577.291,164.02141877822578,1413.2695690393448,4.975992184489364,7.566776834697483e-06
YPEL5,2734.9404,284.3583081513643,2450.5822916030884,4.975087963283306,7.5878466200858465e-06
DCK,1348.1776,140.01599050330697,1208.1616706848145,4.968859498271071,7.734576825182814e-06
CARS,1616.813,167.79547513648868,1449.0175409317017,4.964902627646,7.829258106047034e-06
AHI1,2040.5863,211.62013465166092,1828.9662091732025,4.960842484504716,7.92761124265911e-06
SPN,1310.5836,135.81726855353918,1174.7664226293564,4.956870810283812,8.025012453977083e-06
GIMAP1,1333.741,138.09267686866224,1195.6483511924744,4.951893685830694,8.148756551830739e-06
SSR3,2315.4836,239.62016171449795,2075.8634004592896,4.949128363280559,8.218329388114262e-06
MT-TD,875.98315,90.64191435277462,785.3412399291992,4.948513945639185,8.233867731222976e-06
PTPRN2,356.06674,36.83769635052886,319.2290244763717,4.947595957540597,8.25713779436336e-06
SPTBN1,379.49512,39.252581499516964,340.24255455008824,4.946337279936089,8.289150553289307e-06
SPC24,949.32166,98.18892568349838,851.1327119441703,4.9461736455455805,8.293321446377752e-06
GTPBP8,1254.9291,129.7162230744725,1125.2127740383148,4.942694566431069,8.382496617168423e-06
HLA-A,413.41016,42.71168447070522,370.69849303364754,4.940034842589086,8.451314089595083e-06
MT-TP,525.1823,54.18055564543465,471.0017723143101,4.932022467524446,8.662046556739913e-06
KLF6,1651.0491,170.29084798449185,1480.758189201355,4.930730865161037,8.696503469218453e-06
RPS27L,1590.3281,163.86458636075258,1426.4635021686554,4.925253348253278,8.844154943272607e-06
HMGN1,1955.9357,200.81917047365278,1755.1164326667786,4.905726921475731,9.391124018005525e-06
MINOS1,1138.7854,116.88341531902552,1021.9019999504089,4.903969687941125,9.44196991473645e-06
ANXA6,2527.7144,259.41746181994677,2268.2965066432953,4.903469913635638,9.456481013231462e-06
PPAP2A,2770.6057,284.1480128094554,2486.4574241638184,4.8996801356059505,9.567243847574369e-06
LMAN1,1995.86,204.15818619604033,1791.7017427682877,4.885457229968911,9.994583749201295e-06
HMGN2P5,888.4647,90.86691014096141,797.5978564023972,4.8845652492929785,1.0022009101597532e-05
NMI,2554.2402,260.7469748277217,2293.4931116104126,4.874453945008226,1.0338188290645374e-05
EIF1AY,2351.4072,239.98528841510415,2111.4217658042908,4.873194644215541,1.0378255976933997e-05
CLSPN,676.67456,69.06151978671551,607.6130126714706,4.873188360197962,1.0378456305479499e-05
SYNGR2,2804.5327,286.19767822511494,2518.335190296173,4.8725544959957,1.039868310114249e-05
ITGA1,1373.0225,140.0839820203546,1232.9384692311287,4.871371020541002,1.043655331927082e-05
AP2S1,3406.2144,346.93060675263405,3059.283627510071,4.8621349229478135,1.0736859374610231e-05
CTB-79E8.3,438.3907,44.62787318704068,393.7628524899483,4.85932091053006,1.0830054683218985e-05
CDC25B,1161.4407,117.91409118543379,1043.526617527008,4.844693536956788,1.1327625499725307e-05
PGAM1,2016.2543,204.2456759074703,1812.0086288452148,4.8327768505791315,1.174977004520857e-05
CRKL,1750.5417,177.18620719015598,1573.355385541916,4.828444166580539,1.190710747461886e-05
CDKN2A,2655.7454,268.7145669218153,2387.030581474304,4.826556117960172,1.1976324993436407e-05
HSPH1,1916.6442,193.3956243675202,1723.2484798431396,4.811747981644644,1.2533285270861709e-05
ITGAL,2788.9673,281.29159177001566,2507.675756931305,4.809384532192454,1.262453526823836e-05
NCDN,602.9525,60.78308075526729,542.1694886684418,4.806752578022338,1.2726930745051975e-05
GPR171,2425.4976,243.78249335289001,2181.7150099277496,4.790806477905332,1.3365235927062324e-05
MFNG,2427.8926,243.82957538601477,2184.0629633665085,4.786580432901677,1.353967904952821e-05
CDCA7,502.79767,50.48616627603769,452.31155420374125,4.785626984249194,1.357934800444071e-05
CHCHD2,2939.712,295.0763605684042,2644.635655403137,4.78379656325166,1.3655828706348797e-05
PDCD5,2505.0767,251.41523661464453,2253.661403656006,4.783073558594889,1.3686156134259944e-05
RPL41P1,345.45728,34.66132963966811,310.7959318757057,4.781608624449746,1.3747810584273704e-05
RP4-604A21.1,794.93713,79.74204654060304,715.195038318634,4.780430598995777,1.379759051462499e-05
RPL39L,490.43927,49.18440301530063,441.2548358440399,4.7790553394101645,1.3855932103867942e-05
TGIF1,1545.1765,154.9086289476254,1390.267793319188,4.777286432186369,1.3931334415999352e-05
MT-CO1,62.89421,6.293325044258381,56.600887447595596,4.767174569875764,1.4370277807646966e-05
CENPW,1026.2656,102.50132958980976,923.7641810774803,4.757431167158977,1.480624713289471e-05
DTL,602.6582,60.158061254769564,542.5001926422119,4.754425733447291,1.4943364523011144e-05
C14orf64,511.01578,50.99795560538769,460.01783970184624,4.753157721009622,1.500159380211596e-05
SEPT1,883.5896,88.10093694832176,795.4886677265167,4.748436809860268,1.5220379193141649e-05
HIST1H4C,3319.3838,330.96663064963286,2988.417072057724,4.74839821448755,1.522218088188379e-05
RP1-159A19.3,368.40076,36.65985783929864,331.7408957481384,4.738009166205579,1.5714959564215974e-05
EIF4H,2314.5796,230.2661740402691,2084.3135209083557,4.7366493154417455,1.578062522778695e-05
POLR2L,2531.9817,251.60325640057818,2280.3783218860626,4.730570149102556,1.6077537486214812e-05
CALR,371.3758,36.89933667203877,334.4764704108238,4.729956214469985,1.6107830082445312e-05
RP11-75L1.2,1093.7832,108.54475373029709,985.2383564710617,4.723584182061004,1.642561208506753e-05
RPL37A,1534.4268,152.18010659134598,1382.2465525865555,4.720374999593558,1.658801375262012e-05
EBP-1,3306.2139,327.841763086617,2978.3722949028015,4.719428667932,1.6636207612068086e-05
UBE2C,858.2955,84.88329972326756,773.4121865034103,4.705603996348523,1.7356357353051817e-05
KCNA3,541.1549,53.347504660952836,487.8073731963523,4.688888253883935,1.826866486368696e-05
TPI1,1670.8867,164.5920190839097,1506.2946323156357,4.684928610131234,1.84916734213373e-05
STYK1,679.52893,66.91643123634276,612.6124845743179,4.683290108349307,1.858474509403447e-05
TMSB4X,105.53054,10.385224614292383,95.14532507956028,4.679856892237797,1.8781276438770822e-05
DNMT1,1776.5734,174.42600208334625,1602.147319316864,4.667807229183031,1.9487561194787054e-05
CRELD2,1804.3737,176.90267157182097,1627.470759153366,4.660422929864188,1.993338680202061e-05
SOCS1,635.0083,62.22388540278189,572.7844012379646,4.657684603278694,2.0101280211733814e-05
HSP90AB1,2617.8298,256.3863359987736,2361.4432621002197,4.655019382583367,2.0266042590202604e-05
LINC01160,585.25964,57.268384764902294,527.9912291653454,4.650421941055123,2.0553418387493468e-05
GLO1,2438.011,238.4831566521898,2199.5277030467987,4.648709505817524,2.0661492323172997e-05
PLEKHA1,612.8281,59.94179241359234,552.886296570301,4.648341558970051,2.068478761576777e-05
MYO1E,1294.7002,126.61080995039083,1168.0894838972017,4.647279640350516,2.0752166018802235e-05
BPGM,2528.4219,247.06846449770092,2281.3533391952515,4.643322993129874,2.100514253875821e-05
TOP2A,777.69476,75.90946839749813,701.7852706243284,4.63762719705891,2.1374712823763394e-05
DFNA5,887.76697,86.64662682637572,801.1202847361565,4.637223892544876,2.1401125092259844e-05
ARPC1B,1879.5245,183.01853222253249,1696.506048798561,4.625341344699682,2.2194053073717633e-05
SSBP3,1119.862,109.0330284293741,1010.8290228880942,4.624710003431457,2.2236991162010785e-05
FAM65B,887.3346,86.320057393983,801.0146014541388,4.62035580131546,2.253538359749525e-05
ATAD2,874.7073,85.00962845981121,789.6976484967163,4.615421898688307,2.287832009238519e-05
WDFY2,1360.424,131.9532994448673,1228.4707042574883,4.6053175660531425,2.3596922268906135e-05
MCM3,1849.3367,179.33644618093967,1670.0001857280731,4.604221122679444,2.3676237458327288e-05
VTA1,1933.2715,187.1472746161744,1746.1241257190704,4.595285799549985,2.4332572967861833e-05
EXTL2,882.47656,85.21762113983277,797.2588715553284,4.582834555660092,2.527745594687429e-05
KIF22,1316.6167,126.86795109789819,1189.7488444447517,4.571942581596662,2.613388756300028e-05
ARL8B,2621.7456,252.152905177325,2369.5925755500793,4.562411243615633,2.6906976326805355e-05
MTX3,844.2876,81.06612760666758,763.2214734554291,4.553999516549044,2.7608125048121384e-05
PRELID1,2576.077,246.9262751042843,2329.1506428718567,4.54541833843877,2.8342123925817278e-05
SERPINB1,2746.7358,263.2756291204132,2483.4602880477905,4.545247875661016,2.8356899523239983e-05
ERO1L,1815.0192,173.9625414442271,1641.0565922260284,4.545025442604561,2.8376191390338308e-05
CDK6,1997.2041,190.77299653366208,1806.431056022644,4.52792936608937,2.989868216588339e-05
ARF4,3133.998,298.93354380177334,2835.064544200897,4.520805608012576,3.055681721637825e-05
SDC4,2216.124,211.2507051769644,2004.8733201026917,4.517678944422494,3.085020721759272e-05
TUBA4A,2966.621,282.5242915857816,2684.0963850021362,4.51296349468864,3.1297986980917895e-05
DCTN3,2533.3994,241.26173862950964,2292.1375827789307,4.51286045020007,3.130784391813252e-05
CDKN3,897.82495,85.25271094590425,812.5721802711487,4.498320359166039,3.2730109970562286e-05
ZCRB1,2526.773,239.74502688646317,2287.02792263031,4.494509195119558,3.311341496501381e-05
ITGB7,2195.5435,208.02102598920465,1987.5225662589073,4.48744665378824,3.3835561833033456e-05
EIF5A,213.86792,20.25141169863491,193.61649391055107,4.484531555354516,3.413817716921869e-05
ENOSF1,1142.6144,108.17901542968318,1034.435298204422,4.483775152103408,3.421713784680468e-05
CD86,1709.4058,161.71140819508582,1547.6945760250092,4.479809345957331,3.463410828287341e-05
FAS,2760.4995,261.03346744179726,2499.466296672821,4.477679867684193,3.486008519915589e-05
CD244,1166.3433,110.28078693636053,1056.062427795492,4.477281470723904,3.490252495048495e-05
STXBP2,1191.2195,112.569370361045,1078.6500638723373,4.474492623588284,3.520105229857022e-05
TMED10,2735.19,258.4240596406162,2476.765724658966,4.473548485744266,3.530268997342015e-05
NCOA3,1299.8716,122.81091014354024,1177.060608625412,4.473446595543991,3.53136760135254e-05
TMSB4XP1,101.007515,9.539712516590953,91.46779856830835,4.47168490497105,3.550416393905331e-05
TMEM204,890.8607,84.02773333340883,806.8329508304596,4.4652230216449595,3.621166046099267e-05
MIR4458HG,552.1805,52.049864649772644,500.1306505203247,4.462109939747256,3.6557489604899066e-05
CDC37,3042.191,286.61117232590914,2755.579987049103,4.4594800627191455,3.6852197004625584e-05
